Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-11-16T11:24:58.072Z","Included","auto","No","20854","0","149504","4797","175155","0.09"
"2025-11-16T11:04:28.644Z","Included","auto","No","12258","106","149504","3186","165054","0.07"
"2025-11-16T10:53:35.346Z","Included","auto","No","21750","0","1145344","3813","1170907","0.34"
"2025-11-16T10:46:01.155Z","Included","auto","No","1785","0","220416","759","222960","0.06"
"2025-11-16T10:43:40.005Z","Included","auto","No","106560","0","3328","521","110409","0.14"
"2025-11-16T10:19:13.903Z","Included","auto","No","109096","1756","346112","1670","458634","0.24"
"2025-11-16T09:46:57.574Z","Included","auto","No","11341","2850","531712","2850","548753","0.17"
"2025-11-16T09:43:58.108Z","Included","auto","No","78956","0","417280","1136","497372","0.21"
"2025-11-16T09:41:38.567Z","Included","auto","No","88363","1027","179456","1761","270607","0.17"
"2025-11-16T09:32:16.402Z","Included","auto","No","82835","646","783872","4073","871426","0.32"
"2025-11-16T09:30:17.814Z","Included","auto","No","6969","0","16128","593","23690","0.02"
"2025-11-16T09:27:14.826Z","Included","auto","No","14623","234","100096","2995","117948","0.06"
"2025-11-16T09:17:51.955Z","Included","auto","No","7912","0","606720","1334","615966","0.17"
"2025-11-16T09:16:07.519Z","Included","auto","No","147791","0","307712","903","456406","0.27"
"2025-11-16T08:20:06.788Z","Included","auto","No","141994","0","925440","6607","1074041","0.45"
"2025-11-16T08:17:34.759Z","Included","auto","No","54141","0","171264","2740","228145","0.13"
"2025-11-16T08:17:11.970Z","Included","auto","No","561","0","18176","355","19092","0.01"
"2025-11-16T08:15:54.772Z","Included","auto","No","11961","0","32000","848","44809","0.03"
"2025-11-16T07:50:20.147Z","Included","auto","No","5501","0","225280","1007","231788","0.07"
"2025-11-16T07:31:59.189Z","Included","auto","No","111331","0","244736","1899","357966","0.21"
"2025-11-16T07:29:32.553Z","Included","auto","No","2801","0","107520","543","110864","0.03"
"2025-11-16T07:28:13.979Z","Included","auto","No","1836","0","212992","777","215605","0.06"
"2025-11-16T07:23:46.011Z","Included","auto","No","1047","0","104960","632","106639","0.03"
"2025-11-16T07:14:13.440Z","Errored, No Charge","auto","No","101851","0","107776","844","210471","0.16"
"2025-11-16T06:30:00.598Z","Included","auto","No","1768","0","207872","909","210549","0.06"
"2025-11-16T06:26:51.182Z","Included","auto","No","980","0","102656","611","104247","0.03"
"2025-11-16T06:06:17.082Z","Included","auto","No","804","0","101888","824","103516","0.03"
"2025-11-16T05:53:38.895Z","Included","auto","No","5568","0","295680","901","302149","0.09"
"2025-11-16T05:49:04.008Z","Included","auto","No","2967","0","189184","1160","193311","0.06"
"2025-11-16T05:46:43.604Z","Included","auto","No","941","0","93184","529","94654","0.03"
"2025-11-16T05:44:48.211Z","Included","auto","No","1115","0","92160","657","93932","0.03"
"2025-11-16T05:40:12.623Z","Included","auto","No","3514","0","179968","1022","184504","0.06"
"2025-11-16T05:33:31.121Z","Included","auto","No","90221","0","101888","684","192793","0.14"
"2025-11-16T05:32:31.959Z","Included","auto","No","87110","0","89856","867","177833","0.14"
"2025-11-16T05:23:21.473Z","Included","auto","No","5104","0","164096","858","170058","0.05"
"2025-11-16T05:20:10.905Z","Included","auto","No","3275","0","78592","350","82217","0.03"
"2025-11-16T05:18:39.519Z","Included","auto","No","18213","0","328192","814","347219","0.11"
"2025-11-16T05:10:50.769Z","Included","auto","No","10007","0","139264","1032","150303","0.05"
"2025-11-16T05:05:12.524Z","Included","auto","No","65881","0","70912","1032","137825","0.11"
"2025-11-16T04:54:37.240Z","Included","auto","No","10300","0","318976","3856","333132","0.12"
"2025-11-16T04:52:31.870Z","Included","auto","No","12540","0","395008","1509","409057","0.12"
"2025-11-16T04:48:41.670Z","Included","auto","No","15228","0","551680","3183","570091","0.18"
"2025-11-16T04:46:17.881Z","Included","auto","No","16155","0","142848","742","159745","0.06"
"2025-11-16T04:41:07.002Z","Included","auto","No","28774","0","230656","2887","262317","0.11"
"2025-11-16T04:37:25.256Z","Included","auto","No","25714","2182","907008","5741","940645","0.30"
"2025-11-16T04:37:15.628Z","Included","auto","No","80267","0","8960","209","89436","0.10"
"2025-11-16T04:35:04.724Z","Included","auto","No","6659","0","167168","1352","175179","0.06"
"2025-11-16T04:32:25.080Z","Included","auto","No","79793","0","166912","716","247421","0.15"
"2025-11-16T04:11:22.779Z","Included","auto","No","24015","1666","609280","5761","640722","0.22"
"2025-11-16T04:07:54.569Z","Included","auto","No","53374","0","106496","2236","162106","0.11"
"2025-11-16T03:57:25.219Z","Included","auto","No","45077","0","409600","6563","461240","0.20"
"2025-11-16T03:54:48.140Z","Included","auto","No","33676","2519","848384","4280","888859","0.28"
"2025-11-16T03:50:05.288Z","Included","auto","No","120755","0","385024","2618","508397","0.26"
"2025-11-16T03:47:56.887Z","Included","auto","No","116841","0","124160","1165","242166","0.18"
"2025-11-16T03:40:14.521Z","Included","auto","No","5173","0","210688","966","216827","0.06"
"2025-11-16T03:34:41.534Z","Included","auto","No","1514","0","103424","1147","106085","0.03"
"2025-11-16T03:30:28.321Z","Included","auto","No","100287","0","3328","939","104554","0.13"
"2025-11-16T02:44:02.332Z","Included","auto","No","10988","0","187904","1132","200024","0.07"
"2025-11-16T02:41:27.766Z","Included","auto","No","7994","0","169472","1316","178782","0.06"
"2025-11-16T02:37:11.258Z","Included","auto","No","18226","0","145408","1541","165175","0.07"
"2025-11-16T02:33:09.566Z","Included","auto","No","44655","0","440576","3361","488592","0.19"
"2025-11-16T02:30:52.622Z","Included","auto","No","10726","0","237056","2056","249838","0.09"
"2025-11-16T02:22:38.780Z","Included","auto","No","62187","0","247808","1726","311721","0.15"
"2025-11-16T02:15:20.464Z","Included","auto","No","21777","0","614912","5561","642250","0.21"
"2025-11-16T02:12:31.871Z","Included","auto","No","47208","0","151296","2892","201396","0.11"
"2025-11-16T02:11:37.737Z","Included","auto","No","5993","0","69376","1567","76936","0.03"
"2025-11-16T02:09:39.035Z","Included","auto","No","23309","0","87296","1713","112318","0.06"
"2025-11-16T02:06:29.843Z","Included","auto","No","23319","0","44288","1038","68645","0.05"
"2025-11-16T01:55:16.461Z","Included","auto","No","18054","0","19712","2064","39830","0.04"
"2025-11-16T00:48:00.594Z","Included","auto","No","24111","0","182272","8149","214532","0.12"
"2025-11-15T23:24:04.738Z","Included","auto","No","11251","0","323072","3034","337357","0.11"
"2025-11-15T23:13:27.718Z","Included","auto","No","17110","0","251648","5171","273929","0.12"
"2025-11-15T23:01:53.377Z","Included","auto","No","12832","0","136448","4966","154246","0.08"
"2025-11-15T23:00:13.998Z","Included","auto","No","2225","0","44288","667","47180","0.02"
"2025-11-15T22:55:32.130Z","Included","auto","No","61106","0","205824","713","267643","0.13"
"2025-11-15T22:54:05.372Z","Included","auto","No","56261","0","58368","639","115268","0.09"
"2025-11-15T22:49:39.959Z","Included","auto","No","9642","0","228352","870","238864","0.07"
"2025-11-15T22:41:26.216Z","Included","auto","No","20135","0","76800","815","97750","0.05"
"2025-11-15T22:37:37.080Z","Included","auto","No","12063","0","91136","256","103455","0.04"
"2025-11-15T22:35:01.275Z","Included","auto","No","21415","3560","709376","4746","739097","0.24"
"2025-11-15T22:31:06.951Z","Included","auto","No","25928","1479","59904","1638","88949","0.06"
"2025-11-15T22:17:11.008Z","Included","auto","No","7918","1040","165120","2077","176155","0.06"
"2025-11-15T22:10:47.060Z","Included","auto","No","15305","0","314880","4893","335078","0.13"
"2025-11-15T22:02:16.164Z","Included","auto","No","73596","0","397056","1337","471989","0.20"
"2025-11-15T21:54:55.739Z","Included","auto","No","239044","0","398080","3697","640821","0.42"
"2025-11-15T21:53:11.342Z","Included","auto","No","210677","0","6656","2023","219356","0.28"
"2025-11-15T21:40:28.932Z","Included","auto","No","73460","0","165632","2424","241516","0.15"
"2025-11-15T21:36:16.741Z","Errored, No Charge","auto","No","35856","0","129280","3173","168309","0.10"
"2025-11-15T21:30:26.683Z","Errored, No Charge","auto","No","61890","0","149504","2946","214340","0.13"
"2025-11-15T21:15:51.299Z","Included","auto","No","22131","0","40960","978","64069","0.04"
"2025-11-15T21:11:29.049Z","Included","auto","No","10095","0","36608","1103","47806","0.03"
"2025-11-15T21:03:37.007Z","Included","auto","No","16225","0","89856","1281","107362","0.05"
"2025-11-15T21:01:27.945Z","Included","auto","No","23933","0","45056","1499","70488","0.05"
"2025-11-15T20:52:18.326Z","Included","auto","No","12681","0","73984","1538","88203","0.04"
"2025-11-15T20:46:57.280Z","Included","auto","No","10086","0","52224","3769","66079","0.05"
"2025-11-15T20:44:32.188Z","Included","auto","No","9881","0","45312","2039","57232","0.04"
"2025-11-15T20:40:08.388Z","Included","auto","No","6483","0","47872","2133","56488","0.03"
"2025-11-15T20:24:15.204Z","Included","auto","No","22056","645","326400","4323","353424","0.14"
"2025-11-15T20:23:54.706Z","Included","auto","No","5499","0","22272","975","28746","0.02"
"2025-11-15T20:21:21.655Z","Included","auto","No","18220","0","179712","1302","199234","0.08"
"2025-11-15T20:20:17.383Z","Included","auto","No","7103","0","101120","2326","110549","0.05"
"2025-11-15T20:02:22.837Z","Included","auto","No","16754","0","125696","1028","143478","0.06"
"2025-11-15T19:56:31.167Z","Included","auto","No","39810","0","189952","2751","232513","0.11"
"2025-11-15T19:54:22.526Z","Included","auto","No","29378","0","68352","2698","100428","0.07"
"2025-11-15T19:42:53.345Z","Included","auto","No","22113","0","83200","1725","107038","0.06"
"2025-11-15T19:41:45.854Z","Included","auto","No","12618","0","34304","2815","49737","0.04"
"2025-11-15T16:11:10.754Z","Included","auto","No","3624","0","472064","1379","477067","0.13"
"2025-11-15T16:08:37.380Z","Included","auto","No","21594","0","328448","767","350809","0.11"
"2025-11-15T16:05:34.333Z","Included","auto","No","13964","0","266240","2610","282814","0.10"
"2025-11-15T16:02:49.141Z","Included","auto","No","20341","0","224512","1962","246815","0.09"
"2025-11-15T15:58:48.970Z","Included","auto","No","72322","0","161536","3818","237676","0.15"
"2025-11-15T15:58:03.125Z","Included","auto","No","5599","0","118016","2724","126339","0.05"
"2025-11-15T15:56:12.331Z","Included","auto","No","56881","0","413184","2105","472170","0.19"
"2025-11-15T15:51:45.653Z","Included","auto","No","15523","0","370944","2325","388792","0.13"
"2025-11-15T15:46:33.615Z","Included","auto","No","15663","0","211200","1785","228648","0.08"
"2025-11-15T15:41:08.494Z","Included","auto","No","95449","0","398336","2120","495905","0.23"
"2025-11-15T13:59:33.389Z","Included","auto","No","79667","0","410368","6008","496043","0.24"
"2025-11-15T13:53:11.677Z","Included","auto","No","77866","2504","1940736","11536","2032642","0.65"
"2025-11-15T13:48:22.366Z","Included","auto","No","36978","0","914432","4808","956218","0.30"
"2025-11-15T13:46:05.822Z","Included","auto","No","14700","0","854528","3645","872873","0.25"
"2025-11-15T13:43:58.019Z","Included","auto","No","106577","0","342528","2154","451259","0.23"
"2025-11-15T13:41:51.918Z","Included","auto","No","76092","0","346112","1430","423634","0.19"
"2025-11-15T13:37:52.151Z","Included","auto","No","4504","0","507136","608","512248","0.14"
"2025-11-15T13:35:43.594Z","Included","auto","No","35056","0","616192","3033","654281","0.22"
"2025-11-15T13:34:08.542Z","Included","auto","No","5548","0","519168","1715","526431","0.15"
"2025-11-15T13:23:09.170Z","Included","auto","No","30786","0","718848","2003","751637","0.23"
"2025-11-15T13:13:53.966Z","Included","auto","No","114822","0","848640","7688","971150","0.40"
"2025-11-15T13:04:26.483Z","Included","auto","No","51160","0","138752","1256","191168","0.11"
"2025-11-15T13:01:27.702Z","Included","auto","No","6718","0","240128","1313","248159","0.08"
"2025-11-15T12:57:53.348Z","Included","auto","No","7902","0","141824","1120","150846","0.05"
"2025-11-15T12:53:50.111Z","Included","auto","No","67124","0","126720","1904","195748","0.13"
"2025-11-15T12:51:48.222Z","Included","auto","No","16437","0","168192","1272","185901","0.07"
"2025-11-15T12:48:25.008Z","Included","auto","No","50349","0","218368","4224","272941","0.14"
"2025-11-15T12:46:42.291Z","Included","auto","No","38384","0","131584","2355","172323","0.10"
"2025-11-15T12:38:26.300Z","Included","auto","No","43616","0","472576","2385","518577","0.19"
"2025-11-15T12:11:12.885Z","Included","auto","No","44216","0","421120","7552","472888","0.21"
"2025-11-14T17:40:23.497Z","Included","auto","No","39273","0","300800","5896","345969","0.16"
"2025-11-14T17:22:38.461Z","Included","auto","No","55958","0","335104","16139","407201","0.25"
"2025-11-14T17:21:06.607Z","Included","auto","No","1826","0","59904","2430","64160","0.03"
"2025-11-14T17:19:41.201Z","Included","auto","No","23575","0","52992","1045","77612","0.05"
"2025-11-14T17:12:02.056Z","Included","auto","No","5317","0","189184","2062","196563","0.07"
"2025-11-14T17:09:49.705Z","Included","auto","No","91047","0","3328","641","95016","0.12"
"2025-11-14T16:57:26.036Z","Included","auto","No","58861","0","353024","3867","415752","0.19"
"2025-11-14T14:13:46.932Z","Included","auto","No","14370","2169","163540","2789","182868","0.08"
"2025-11-14T14:11:05.207Z","Included","auto","No","38120","6135","136601","1882","182738","0.10"
"2025-11-14T14:03:56.660Z","Included","auto","No","117491","4729","468581","6765","597566","0.31"
"2025-11-14T13:54:19.952Z","Included","auto","No","140768","2034","919793","11280","1073875","0.48"
"2025-11-14T13:52:39.295Z","Included","auto","No","166717","3196","175637","1716","347266","0.27"
"2025-11-14T13:45:23.083Z","Included","auto","No","23597","1903","833004","6006","864510","0.28"
"2025-11-14T13:41:11.358Z","Included","auto","No","20395","4990","644939","4580","674904","0.22"
"2025-11-14T13:20:00.338Z","Included","auto","No","18497","1997","272623","1593","294710","0.10"
"2025-11-14T13:10:18.049Z","Included","auto","No","89763","1674","551340","4798","647575","0.28"
"2025-11-14T13:08:50.754Z","Included","auto","No","78263","2051","158711","1443","240468","0.15"
"2025-11-14T11:09:54.124Z","Included","auto","No","45764","4357","85534","1458","137113","0.09"
"2025-11-14T11:04:59.568Z","Included","auto","No","60123","2090","485871","7402","555486","0.24"
"2025-11-14T11:02:59.937Z","Included","auto","No","41282","971","117203","3338","162794","0.10"
"2025-11-14T11:01:14.074Z","Included","auto","No","18216","3989","60946","1502","84653","0.05"
"2025-11-14T09:46:34.177Z","Included","auto","No","0","30954","166960","2170","200084","0.09"
"2025-11-14T04:19:29.570Z","Included","auto","No","5815","1844","88771","1067","97497","0.04"
"2025-11-14T04:18:15.749Z","Included","auto","No","23314","2955","46683","1802","74754","0.06"
"2025-11-13T15:32:54.451Z","Included","auto","No","0","8168","107972","274","116414","0.04"
"2025-11-13T15:29:03.853Z","Included","auto","No","0","133190","1103964","9156","1246310","0.50"
"2025-11-13T15:26:51.185Z","Included","auto","No","97989","2256","186166","1338","287749","0.18"
"2025-11-13T15:17:46.353Z","Included","auto","No","0","20578","466434","5483","492495","0.18"
"2025-11-13T15:13:33.607Z","Included","auto","No","0","25178","290328","3178","318684","0.12"
"2025-11-13T15:09:15.724Z","Included","auto","No","0","2178","219768","388","222334","0.06"
"2025-11-13T15:08:18.120Z","Included","auto","No","0","21029","37641","436","59106","0.04"
"2025-11-13T15:03:47.923Z","Included","auto","No","0","29732","113564","546","143842","0.07"
"2025-11-13T15:02:24.327Z","Included","auto","No","0","25418","10651","540","36609","0.04"
"2025-11-13T14:57:12.490Z","Included","auto","No","0","33202","233646","6665","273513","0.14"
"2025-11-13T14:53:53.798Z","Included","auto","No","0","17631","62748","1387","81766","0.05"
"2025-11-13T14:51:17.855Z","Included","auto","No","0","12412","119489","3383","135284","0.07"
"2025-11-13T14:47:58.032Z","Included","auto","No","0","26711","231329","2487","260527","0.11"
"2025-11-13T14:23:47.504Z","Included","auto","No","0","22422","58891","677","81990","0.05"
"2025-11-13T14:21:12.026Z","Included","auto","No","0","55522","302011","4098","361631","0.17"
"2025-11-13T14:16:48.179Z","Included","auto","No","0","14977","115230","6208","136415","0.08"
"2025-11-13T14:10:03.158Z","Included","auto","No","0","15598","212612","6289","234499","0.11"
"2025-11-13T14:08:08.253Z","Included","auto","No","0","7549","114367","2444","124360","0.05"
"2025-11-13T14:00:42.324Z","Included","auto","No","0","8713","5828","963","15504","0.02"
"2025-11-13T13:35:12.781Z","Included","auto","No","0","6784","5710","230","12724","0.01"
"2025-11-13T13:05:46.488Z","Included","auto","No","0","8397","5941","223","14561","0.01"
"2025-11-13T12:28:27.480Z","Included","auto","No","0","3662","31249","967","35878","0.02"
"2025-11-13T12:25:08.523Z","Included","auto","No","0","1105","7734","52","8891","0.004"
"2025-11-13T12:21:27.538Z","Included","auto","No","0","89153","8229","240","97622","0.11"
"2025-11-13T11:54:46.525Z","Included","auto","No","0","49052","1363350","10893","1423295","0.47"
"2025-11-13T11:52:57.821Z","Included","auto","No","0","5919","60876","2050","68845","0.03"
"2025-11-13T11:52:18.085Z","Included","auto","No","0","7902","5465","159","13526","0.01"
"2025-11-13T11:22:20.258Z","Included","auto","No","0","4315","8670","86","13071","0.01"
"2025-11-13T11:21:28.055Z","Included","auto","No","0","9953","22153","1102","33208","0.02"
"2025-11-12T15:21:16.898Z","Included","auto","No","9355","0","60416","1186","70957","0.03"
"2025-11-12T05:06:18.141Z","Included","auto","No","58718","0","352256","8454","419428","0.21"
"2025-11-12T05:00:08.383Z","Included","auto","No","473","0","10240","262","10975","0.005"
"2025-11-12T04:42:25.141Z","Included","auto","No","94356","0","582656","4238","681250","0.29"
"2025-11-12T04:39:55.625Z","Included","auto","No","38335","0","300800","894","340029","0.13"
"2025-11-12T04:28:51.802Z","Included","auto","No","38364","0","914944","17384","970692","0.38"
"2025-11-12T04:26:28.788Z","Aborted, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-11-12T04:25:11.664Z","Included","auto","No","38366","0","100096","2680","141142","0.09"
"2025-11-12T04:08:28.602Z","Included","auto","No","9400","0","73472","1143","84015","0.04"
"2025-11-12T04:01:16.278Z","Included","auto","No","3536","0","135936","1168","140640","0.05"
"2025-11-12T03:53:28.243Z","Included","auto","No","5783","0","325120","2365","333268","0.10"
"2025-11-12T03:49:04.845Z","Included","auto","No","6237","0","241408","1365","249010","0.08"
"2025-11-12T03:45:31.027Z","Included","auto","No","52224","2036","219136","4232","277628","0.15"
"2025-11-12T03:41:24.055Z","Included","auto","No","37763","0","77568","1681","117012","0.08"
"2025-11-11T22:53:08.427Z","Included","auto","No","28917","0","117760","2176","148853","0.08"
"2025-11-11T22:51:32.917Z","Included","auto","No","21296","0","48896","1928","72120","0.05"
"2025-11-11T22:48:56.821Z","Included","auto","No","20506","0","219392","734","240632","0.08"
"2025-11-11T22:48:07.359Z","Included","auto","No","12407","0","346112","700","359219","0.11"
"2025-11-11T22:44:13.306Z","Included","auto","No","13663","0","345600","2541","361804","0.12"
"2025-11-11T22:42:59.866Z","Included","auto","No","15756","8366","486912","1751","512785","0.16"
"2025-11-11T22:39:22.616Z","Included","auto","No","23340","0","810240","3196","836776","0.25"
"2025-11-11T22:37:51.044Z","Included","auto","No","7028","3907","447488","2196","460619","0.14"
"2025-11-11T22:36:44.820Z","Included","auto","No","143802","0","145664","1274","290740","0.22"
"2025-11-11T22:29:36.411Z","Included","auto","No","2803","0","439040","698","442541","0.12"
"2025-11-11T22:24:20.744Z","Included","auto","No","13463","3179","1242880","3253","1262775","0.35"
"2025-11-11T22:21:56.035Z","Included","auto","No","125606","0","140288","548","266442","0.20"
"2025-11-11T22:20:57.583Z","Included","auto","No","5291","2945","386816","1408","396460","0.12"
"2025-11-11T22:20:18.714Z","Included","auto","No","3762","0","374272","735","378769","0.10"
"2025-11-11T22:18:33.318Z","Included","auto","No","5225","2549","604160","2217","614151","0.17"
"2025-11-11T22:17:48.762Z","Included","auto","No","6260","0","345856","629","352745","0.10"
"2025-11-11T22:16:13.889Z","Included","auto","No","37192","0","407296","1501","445989","0.16"
"2025-11-11T22:14:25.616Z","Included","auto","No","97289","0","98816","2280","198385","0.16"
"2025-11-11T22:09:15.141Z","Included","auto","No","47836","1732","870912","7591","928071","0.33"
"2025-11-11T22:08:29.620Z","Included","auto","No","6835","0","139264","1873","147972","0.05"
"2025-11-11T22:06:10.490Z","Included","auto","No","58631","0","131072","921","190624","0.11"
"2025-11-11T22:03:45.205Z","Included","auto","No","3861","0","158720","1413","163994","0.05"
"2025-11-11T22:01:46.955Z","Included","auto","No","4844","0","197376","2133","204353","0.07"
"2025-11-11T22:01:23.726Z","Errored, No Charge","auto","No","0","0","0","0","0","0.00"
"2025-11-11T21:57:56.403Z","Included","auto","No","8456","0","215296","2212","225964","0.08"
"2025-11-11T21:53:14.689Z","Included","auto","No","31332","0","209664","2306","243302","0.11"
"2025-11-11T21:36:01.331Z","Included","auto","No","12900","0","91392","1757","106049","0.05"
"2025-11-11T21:35:18.262Z","Included","auto","No","9549","0","55040","1696","66285","0.04"
"2025-11-11T21:22:04.110Z","Included","auto","No","10310","0","317440","3544","331294","0.11"
"2025-11-11T21:19:16.821Z","Included","auto","No","8252","0","186880","3480","198612","0.08"
"2025-11-11T21:13:42.081Z","Included","auto","No","9599","0","76032","1867","87498","0.04"
"2025-11-11T21:10:53.229Z","Included","auto","No","30783","0","596480","2466","629729","0.20"
"2025-11-11T20:33:39.439Z","Included","auto","No","8385","0","347392","894","356671","0.10"
"2025-11-11T20:30:01.777Z","Included","auto","No","7275","0","677376","2481","687132","0.19"
"2025-11-11T20:24:38.477Z","Included","auto","No","6857","0","637696","1930","646483","0.18"
"2025-11-11T20:22:51.547Z","Included","auto","No","5414","0","197120","2805","205339","0.07"
"2025-11-11T20:21:34.853Z","Included","auto","No","92196","0","6400","1804","100400","0.13"
"2025-11-11T20:16:14.912Z","Included","auto","No","86942","0","175104","2302","264348","0.17"
"2025-11-11T19:59:51.780Z","Included","auto","No","82530","0","1297152","10855","1390537","0.49"
"2025-11-11T19:57:15.328Z","Included","auto","No","6977","0","46848","1424","55249","0.03"
"2025-11-11T19:54:00.141Z","Included","auto","No","44664","0","206592","2126","253382","0.12"
"2025-11-11T19:35:24.645Z","Included","auto","No","3362","0","373760","1311","378433","0.11"
"2025-11-11T19:27:50.261Z","Included","auto","No","5765","0","363776","1723","371264","0.11"
"2025-11-11T19:24:29.989Z","Included","auto","No","172124","0","177408","1342","350874","0.27"
"2025-11-11T19:20:38.759Z","Included","auto","No","12945","0","515072","1631","529648","0.15"
"2025-11-11T19:16:44.457Z","Included","auto","No","161842","0","505344","1555","668741","0.34"
"2025-11-11T19:09:25.434Z","Included","auto","No","4529","0","321536","1008","327073","0.09"
"2025-11-11T19:01:25.277Z","Included","auto","No","22665","0","599040","3595","625300","0.20"
"2025-11-11T18:52:14.627Z","Errored, No Charge","auto","No","20898","0","993024","4309","1018231","0.30"
"2025-11-11T18:48:00.387Z","Included","auto","No","129267","0","141568","1515","272350","0.21"
"2025-11-11T18:37:22.486Z","Included","auto","No","8834","0","244480","1446","254760","0.08"
"2025-11-11T18:36:43.310Z","Included","auto","No","10049","0","105728","1336","117113","0.05"
"2025-11-11T18:34:27.758Z","Included","auto","No","12243","0","223744","2151","238138","0.08"
"2025-11-11T18:32:58.081Z","Included","auto","No","102614","0","107264","2259","212137","0.17"
"2025-11-11T18:25:19.810Z","Included","auto","No","5269","0","208128","1630","215027","0.07"
"2025-11-11T18:20:44.593Z","Included","auto","No","95011","0","303616","3443","402070","0.22"
"2025-11-11T18:15:51.938Z","Included","auto","No","89851","3723","645888","5387","744849","0.31"
"2025-11-11T18:13:02.195Z","Included","auto","No","175262","0","357888","1898","535048","0.32"
"2025-11-11T18:09:43.587Z","Included","auto","No","25800","0","317184","805","343789","0.12"
"2025-11-11T18:09:04.960Z","Included","auto","No","8179","0","308224","2171","318574","0.10"
"2025-11-11T18:07:25.073Z","Included","auto","No","149652","0","153600","933","304185","0.23"
"2025-11-11T18:02:04.712Z","Included","auto","No","9926","0","427776","2438","440140","0.13"
"2025-11-11T17:57:19.799Z","Included","auto","No","11885","0","659456","4987","676328","0.21"
"2025-11-11T17:52:48.498Z","Included","auto","No","10396","0","359168","2693","372257","0.12"
"2025-11-11T17:48:55.139Z","Included","auto","No","33631","0","766208","3891","803730","0.26"
"2025-11-11T17:35:29.846Z","Included","auto","No","28335","1990","1107200","10856","1148381","0.38"
"2025-11-11T17:32:07.946Z","Included","auto","No","24682","0","366080","1541","392303","0.13"
"2025-11-11T17:30:08.878Z","Included","auto","No","3867","0","218112","1116","223095","0.07"
"2025-11-11T17:25:49.788Z","Included","auto","No","5517","0","251136","1391","258044","0.08"
"2025-11-11T17:23:53.201Z","Included","auto","No","31452","0","288768","2651","322871","0.13"
"2025-11-11T17:21:55.300Z","Included","auto","No","31116","0","44544","2400","78060","0.06"
"2025-11-11T17:13:28.507Z","Included","auto","No","34077","0","299520","3972","337569","0.14"
"2025-11-11T17:12:30.497Z","Included","auto","No","10358","0","18688","2347","31393","0.03"
"2025-11-11T16:20:43.494Z","Included","auto","No","11381","0","26368","1045","38794","0.03"
"2025-11-11T16:17:59.948Z","Included","auto","No","0","680","8064","94","8838","0.003"
"2025-11-11T15:58:33.952Z","Included","auto","No","0","15454","217344","3160","235958","0.09"
"2025-11-11T15:53:00.761Z","Included","auto","No","0","27738","268416","4033","300187","0.13"
"2025-11-11T15:43:16.421Z","Included","auto","No","23617","0","267008","1647","292272","0.11"
"2025-11-11T15:38:11.199Z","Included","auto","No","84806","0","822528","5492","912826","0.34"
"2025-11-11T15:32:34.821Z","Included","auto","No","0","79063","87296","2854","169213","0.14"
"2025-11-11T15:10:59.787Z","Errored, No Charge","auto","No","0","17046","291584","6143","314773","0.13"
"2025-11-11T15:07:05.473Z","Included","auto","No","0","22197","6016","2092","30305","0.04"
"2025-11-11T14:55:33.454Z","Included","auto","No","0","3612","102656","1506","107774","0.04"
"2025-11-11T14:53:43.869Z","Included","auto","No","0","4242","61952","1357","67551","0.03"
"2025-11-11T14:51:06.977Z","Included","auto","No","0","21867","105344","1104","128315","0.06"
"2025-11-11T14:48:12.698Z","Included","auto","No","0","24790","65664","894","91348","0.05"
"2025-11-11T14:44:42.082Z","Included","auto","No","0","14405","6016","1063","21484","0.03"
"2025-11-11T14:10:23.383Z","Included","auto","No","0","4927","14336","2170","21433","0.02"
"2025-11-11T14:06:25.981Z","Included","auto","No","0","34250","87808","1149","123207","0.07"
"2025-11-11T14:04:02.092Z","Included","auto","No","0","8042","65792","1407","75241","0.03"
"2025-11-11T14:00:39.489Z","Included","auto","No","0","1742","12672","1967","16381","0.02"
"2025-11-11T13:58:40.965Z","Included","auto","No","0","14368","12032","1375","27775","0.03"
"2025-11-11T13:49:58.877Z","Included","auto","No","0","28509","149376","2159","180044","0.09"
"2025-11-11T13:47:39.128Z","Included","auto","No","0","11905","5888","639","18432","0.02"
"2025-11-11T13:44:25.622Z","Included","auto","No","0","3676","17920","1549","23145","0.02"
"2025-11-11T13:29:16.217Z","Included","auto","No","0","10257","38528","1284","50069","0.03"
"2025-11-11T13:23:51.340Z","Included","auto","No","0","9292","112768","2221","124281","0.05"
"2025-11-11T13:19:50.201Z","Included","auto","No","0","7425","53760","1140","62325","0.03"
"2025-11-11T13:16:24.372Z","Included","auto","No","0","34522","265216","1909","301647","0.12"
"2025-11-11T13:12:50.127Z","Included","auto","No","0","27393","444032","5418","476843","0.18"
"2025-11-11T12:59:11.880Z","Included","auto","No","0","3873","34432","2452","40757","0.03"
"2025-11-11T12:56:52.599Z","Included","auto","No","0","27296","7168","2419","36883","0.05"
"2025-11-11T12:52:16.850Z","Included","auto","No","0","37132","231680","1617","270429","0.11"
"2025-11-11T12:50:11.699Z","Included","auto","No","0","23435","82944","3403","109782","0.07"
"2025-11-11T12:40:13.749Z","Included","auto","No","0","49570","0","605","50175","0.07"
"2025-11-11T12:10:50.085Z","Included","auto","No","0","2179","46208","849","49236","0.02"
